period,treatement,treatdate,individual,npts,iP1,tP1,vP1,sS1,iS1,tS1,vS1,vP2,iP2,tP2,sS2,iS2,tS2,vS2,vT1,tT1,iT1,vT2,tT2,iT2,iZC1,tZC1,vZC1,sZC1,aP0,vP0,iP0,tP0,decay_a,decay_tau,decay_b,iZC2,tZC2,vZC2,sZC2,aP1,aP2,Fmax,Pmax,Flow,Plow,Fhigh,Phigh,Bndwidth
ACC,T8,23-Jun,61.2,2048.000000,1024.000000,0.000000,0.359005,200.729328,1016.000000,-0.032016,0.260764,-0.640868,1043.000000,0.076037,-1143.092273,1034.000000,0.040020,-0.116403,-0.005252,-0.452221,911.000000,-0.003523,0.260127,1089.000000,953.000000,-0.284139,-0.000428,8.921846,-1.970172,-0.017723,103.000000,-0.372182,-0.790089,32.692479,0.001940,1033.000000,0.036018,-0.027375,-1131.794177,0.000030,-0.000041,3784.179688,0.000000,1342.773438,-3.193877,6347.656250,-3.184801,5004.882812
ACC,T8,24-Jun,61.2,2048.000000,1024.000000,0.000000,0.358183,200.689393,1016.000000,-0.032016,0.256989,-0.641817,1043.000000,0.076037,-1142.315055,1034.000000,0.040020,-0.096614,-0.005478,-0.452221,911.000000,-0.003156,0.256125,1088.000000,953.000000,-0.284139,-0.000198,8.240025,-1.979354,-0.017631,103.000000,-0.372182,-0.809912,32.268731,0.004268,1033.000000,0.036018,-0.008967,-1121.200906,0.000030,-0.000041,3784.179688,0.000000,1342.773438,-3.227497,6347.656250,-3.178685,5004.882812
ACC,T8,4-Jun,61.2,2048.000000,1024.000000,0.000000,0.349264,199.564008,1017.000000,-0.028014,0.262599,-0.649800,1041.000000,0.068033,-1235.378256,1033.000000,0.036018,-0.103728,-0.005567,-0.420205,919.000000,-0.001345,0.220107,1079.000000,957.000000,-0.268131,-0.000029,8.322885,-1.747989,-0.016859,106.000000,-0.344168,-0.830370,31.485574,0.015495,1032.000000,0.032016,-0.008477,-1217.301476,0.000028,-0.000039,4028.320312,0.000000,1342.773438,-3.621179,6591.796875,-3.024413,5249.023438
ACC,T8,5-Jun,61.2,2048.000000,1024.000000,0.000000,0.352642,209.865893,1018.000000,-0.024012,0.275046,-0.646031,1042.000000,0.072035,-1234.769078,1033.000000,0.036018,-0.094758,-0.005289,-0.432211,916.000000,-0.000275,0.212104,1077.000000,955.000000,-0.276135,-0.000095,7.805276,-1.714515,-0.016087,103.000000,-0.364178,-0.807945,33.044492,0.016842,1032.000000,0.032016,0.000538,-1214.407578,0.000028,-0.000039,4028.320312,0.000000,1342.773438,-3.677410,6591.796875,-3.013691,5249.023438
ACC,T8,7-Jun,61.2,2048.000000,1024.000000,0.000000,0.362841,209.371205,1017.000000,-0.028014,0.273183,-0.635710,1042.000000,0.072035,-1154.793451,1033.000000,0.036018,-0.046196,-0.005659,-0.468229,907.000000,-0.001700,0.236115,1083.000000,949.000000,-0.300147,-0.000037,7.166518,-1.980795,-0.017970,102.000000,-0.392191,-0.865041,29.343374,0.014047,1032.000000,0.032016,0.040612,-1116.030990,0.000030,-0.000041,3784.179688,0.000000,1342.773438,-3.139998,6225.585938,-3.101804,4882.812500
EXPT,T8,24-Jun,61.2,2048.000000,1024.000000,0.000000,0.358183,200.689393,1016.000000,-0.032016,0.256989,-0.641817,1043.000000,0.076037,-1142.315055,1034.000000,0.040020,-0.096614,-0.005478,-0.452221,911.000000,-0.003156,0.256125,1088.000000,953.000000,-0.284139,-0.000198,8.240025,-1.979354,-0.017631,103.000000,-0.372182,-0.809912,32.268731,0.004268,1033.000000,0.036018,-0.008967,-1121.200906,0.000030,-0.000041,3784.179688,0.000000,1342.773438,-3.227497,6347.656250,-3.178685,5004.882812
EXPT,T8,25-Jun,61.2,2048.000000,1024.000000,0.000000,0.359315,196.177411,1016.000000,-0.032016,0.260481,-0.640574,1043.000000,0.076037,-1151.745707,1034.000000,0.040020,-0.110914,-0.005348,-0.472231,906.000000,-0.003589,0.276135,1093.000000,950.000000,-0.296145,-0.000445,8.020616,-2.101541,-0.017950,101.000000,-0.392191,-0.836607,33.238851,-0.000959,1033.000000,0.036018,-0.021246,-1140.996202,0.000031,-0.000042,3784.179688,0.000000,1220.703125,-3.747441,6225.585938,-3.117603,5004.882812
EXPT,T8,26-Jun,61.2,2048.000000,1024.000000,0.000000,0.360109,190.538327,1016.000000,-0.032016,0.264729,-0.639877,1043.000000,0.076037,-1145.443895,1034.000000,0.040020,-0.102997,-0.005693,-0.504246,898.000000,-0.003366,0.272133,1092.000000,945.000000,-0.316154,-0.000033,6.638631,-2.341467,-0.019129,98.000000,-0.424207,-0.846188,32.878347,-0.000056,1033.000000,0.036018,-0.014402,-1128.891774,0.000031,-0.000042,3540.039062,0.000000,1220.703125,-3.598276,6103.515625,-3.148127,4882.812500
EXPT,T8,27-Jun,61.2,2048.000000,1024.000000,0.000000,0.358608,174.535734,1015.000000,-0.036018,0.263314,-0.641336,1046.000000,0.088043,-989.354050,1036.000000,0.048023,-0.131903,-0.005485,-0.576281,880.000000,-0.002684,0.288141,1096.000000,933.000000,-0.364178,-0.000401,5.678384,-2.673548,-0.019630,94.000000,-0.488238,-0.828596,26.543166,0.006881,1034.000000,0.040020,0.019285,-947.614522,0.000035,-0.000048,3173.828125,0.000000,1098.632812,-3.457426,5249.023438,-3.022401,4150.390625
EXPT,T8,28-Jun,61.2,2048.000000,1024.000000,0.000000,0.365691,168.547230,1014.000000,-0.040020,0.263731,-0.633764,1049.000000,0.100049,-875.963902,1038.000000,0.056027,-0.152863,-0.005187,-0.652319,861.000000,-0.002772,0.332162,1107.000000,921.000000,-0.412201,-0.000568,5.863593,-3.117301,-0.020895,91.000000,-0.548268,-0.823799,23.331137,0.003920,1036.000000,0.048023,-0.016606,-855.097162,0.000039,-0.000055,2807.617188,0.000000,976.562500,-3.391429,4760.742188,-3.304019,3784.179688
EXPT,T8,29-Jun,61.2,2048.000000,1024.000000,0.000000,0.373358,167.301421,1014.000000,-0.040020,0.274510,-0.626000,1051.000000,0.108053,-778.739459,1039.000000,0.060029,-0.129929,-0.005024,-0.688336,852.000000,-0.002894,0.372182,1117.000000,916.000000,-0.432211,-0.000101,4.209310,-3.223942,-0.021079,86.000000,-0.588287,-0.811087,19.616901,0.005729,1037.000000,0.052025,-0.009482,-754.561877,0.000042,-0.000061,2563.476562,0.000000,854.492188,-3.742243,4272.460938,-3.042869,3417.968750
EXPT,T8,30-Jun,61.2,2048.000000,1024.000000,0.000000,0.380603,165.111132,1014.000000,-0.040020,0.284021,-0.618817,1053.000000,0.116057,-715.237682,1040.000000,0.064031,-0.127969,-0.005021,-0.704344,848.000000,-0.003350,0.400195,1124.000000,914.000000,-0.440215,-0.000010,4.249568,-3.308497,-0.021280,85.000000,-0.600293,-0.815252,18.471032,0.003661,1038.000000,0.056027,-0.016897,-695.306596,0.000044,-0.000066,2441.406250,0.000000,854.492188,-3.271975,4028.320312,-3.074731,3173.828125
EXPT,T8,1-Jul,61.2,2048.000000,1024.000000,0.000000,0.394594,164.272008,1013.000000,-0.044021,0.285618,-0.605196,1058.000000,0.136066,-577.969888,1043.000000,0.076037,-0.149273,-0.005212,-0.724354,843.000000,-0.003197,0.468229,1141.000000,909.000000,-0.460225,-0.000381,4.281757,-3.294678,-0.020650,84.000000,-0.624305,-0.774364,15.492555,0.003491,1040.000000,0.064031,-0.014150,-559.756115,0.000049,-0.000076,2197.265625,0.000000,732.421875,-3.456233,3540.039062,-3.104042,2807.617188
EXPT,T8,2-Jul,61.2,2048.000000,1024.000000,0.000000,0.421374,178.670538,1013.000000,-0.044021,0.306802,-0.578391,1063.000000,0.156076,-474.639459,1044.000000,0.080039,-0.111663,-0.005096,-0.716350,845.000000,-0.003580,0.564276,1165.000000,911.000000,-0.452221,-0.000254,4.099040,-3.292822,-0.021032,84.000000,-0.616301,-0.725581,13.286176,-0.000388,1041.000000,0.068033,0.002134,-473.636423,0.000053,-0.000086,1464.843750,0.000000,610.351562,-4.056321,3173.828125,-3.272839,2563.476562
ACC,CON,3-May,62.1,2048.000000,1024.000000,0.000000,0.427718,361.305351,1018.000000,-0.024012,0.303506,-0.572104,1042.000000,0.072035,-1152.835631,1033.000000,0.036018,-0.028994,-0.005256,-0.364178,933.000000,0.005751,0.188092,1071.000000,973.000000,-0.204100,-0.000645,19.756566,-2.776218,-0.026739,107.000000,-0.276135,-0.760744,27.627292,0.057257,1033.000000,0.036018,-0.028994,-1152.835631,0.000030,-0.000034,3051.757812,0.000000,1586.914062,-3.504268,6835.937500,-3.052854,5249.023438
ACC,CON,4-May,62.1,2048.000000,1024.000000,0.000000,0.440055,385.427605,1018.000000,-0.024012,0.312000,-0.559744,1043.000000,0.076037,-1048.525541,1033.000000,0.036018,0.010377,-0.005065,-0.360176,934.000000,0.005273,0.192094,1072.000000,974.000000,-0.200098,-0.001210,19.555944,-2.807495,-0.026878,107.000000,-0.272133,-0.746812,25.141361,0.069472,1033.000000,0.036018,0.010377,-1048.525541,0.000030,-0.000034,3051.757812,0.000000,1586.914062,-3.494386,6713.867188,-3.216190,5126.953125
ACC,CON,5-May,62.1,2048.000000,1024.000000,0.000000,0.441659,386.432091,1018.000000,-0.024012,0.312275,-0.557957,1043.000000,0.076037,-1042.673713,1033.000000,0.036018,0.020910,-0.005132,-0.368180,932.000000,0.005813,0.196096,1073.000000,973.000000,-0.204100,-0.001084,18.340329,-2.850681,-0.026709,106.000000,-0.280137,-0.743182,25.047143,0.064625,1033.000000,0.036018,0.020910,-1042.673713,0.000030,-0.000034,3051.757812,0.000000,1586.914062,-3.364144,6591.796875,-3.001515,5004.882812
ACC,CON,7-May,62.1,2048.000000,1024.000000,0.000000,0.438652,386.125305,1017.000000,-0.028014,0.280753,-0.560951,1043.000000,0.076037,-1080.933875,1033.000000,0.036018,-0.007667,-0.005038,-0.376184,930.000000,0.005169,0.188092,1071.000000,972.000000,-0.208102,-0.001204,17.680649,-2.888460,-0.026439,106.000000,-0.284139,-0.744167,26.351079,0.069201,1033.000000,0.036018,-0.007667,-1080.933875,0.000030,-0.000034,3051.757812,0.000000,1586.914062,-3.352892,6835.937500,-3.103418,5249.023438
ACC,CON,8-May,62.1,2048.000000,1024.000000,0.000000,0.438774,394.636887,1018.000000,-0.024012,0.306595,-0.560919,1042.000000,0.072035,-1142.464388,1033.000000,0.036018,-0.025979,-0.005241,-0.372182,931.000000,0.004980,0.184090,1070.000000,973.000000,-0.204100,-0.000742,17.543504,-2.881536,-0.026294,105.000000,-0.284139,-0.757368,25.707282,0.074611,1033.000000,0.036018,-0.025979,-1142.464388,0.000029,-0.000033,3051.757812,0.000000,1586.914062,-3.505125,7080.078125,-3.182327,5493.164062
ACC,CON,11-May,62.1,2048.000000,1024.000000,0.000000,0.437104,375.795606,1018.000000,-0.024012,0.308046,-0.561428,1042.000000,0.072035,-1253.621611,1032.000000,0.032016,0.040054,-0.005537,-0.376184,930.000000,0.004415,0.184090,1070.000000,972.000000,-0.208102,-0.000607,17.249746,-2.870305,-0.025978,105.000000,-0.288141,-0.733465,29.850306,0.048892,1032.000000,0.032016,0.040054,-1253.621611,0.000029,-0.000033,3051.757812,0.000000,1586.914062,-3.413075,7202.148438,-3.164207,5615.234375
ACC,CON,12-May,62.1,2048.000000,1024.000000,0.000000,0.436990,381.696567,1018.000000,-0.024012,0.304866,-0.562452,1041.000000,0.068033,-1284.702806,1032.000000,0.032016,0.026045,-0.005450,-0.372182,931.000000,0.004332,0.184090,1070.000000,973.000000,-0.204100,-0.000767,17.829541,-2.893590,-0.026321,106.000000,-0.280137,-0.746998,27.747413,0.055273,1032.000000,0.032016,0.026045,-1284.702806,0.000029,-0.000032,3051.757812,0.000000,1586.914062,-3.561031,7324.218750,-3.123161,5737.304688
ACC,CON,14-May,62.1,2048.000000,1024.000000,0.000000,0.438964,370.776322,1018.000000,-0.024012,0.310792,-0.560502,1042.000000,0.072035,-1253.263312,1032.000000,0.032016,0.057133,-0.005581,-0.384188,928.000000,0.004340,0.188092,1071.000000,971.000000,-0.212104,-0.000122,16.771274,-2.941289,-0.026149,104.000000,-0.296145,-0.733891,27.666075,0.053649,1033.000000,0.036018,-0.042321,-1241.173706,0.000030,-0.000033,2929.687500,0.000000,1586.914062,-3.178772,7080.078125,-3.149431,5493.164062
ACC,CON,15-May,62.1,2048.000000,1024.000000,0.000000,0.434531,375.481092,1018.000000,-0.024012,0.304193,-0.565292,1042.000000,0.072035,-1207.717570,1033.000000,0.036018,-0.026886,-0.005702,-0.376184,930.000000,0.004821,0.188092,1071.000000,972.000000,-0.208102,-0.000523,17.247527,-2.943497,-0.026674,105.000000,-0.288141,-0.744704,27.726576,0.055125,1033.000000,0.036018,-0.026886,-1207.717570,0.000029,-0.000033,3051.757812,0.000000,1586.914062,-3.362671,7080.078125,-3.150772,5493.164062
ACC,CON,18-May,62.1,2048.000000,1024.000000,0.000000,0.437777,373.298569,1018.000000,-0.024012,0.308379,-0.561887,1041.000000,0.068033,-1282.617502,1032.000000,0.032016,0.020875,-0.005585,-0.380186,929.000000,0.002944,0.188092,1071.000000,971.000000,-0.212104,-0.000259,16.618546,-2.859176,-0.025901,105.000000,-0.292143,-0.738307,29.285004,0.043820,1032.000000,0.032016,0.020875,-1282.617502,0.000030,-0.000032,3051.757812,0.000000,1586.914062,-3.263949,7324.218750,-3.173111,5737.304688
ACC,CON,19-May,62.1,2048.000000,1024.000000,0.000000,0.436250,350.481492,1017.000000,-0.028014,0.289874,-0.563326,1042.000000,0.072035,-1254.598663,1032.000000,0.032016,0.051683,-0.005148,-0.404197,923.000000,0.002725,0.196096,1073.000000,968.000000,-0.224109,-0.000079,15.504034,-2.980155,-0.025710,103.000000,-0.312152,-0.725373,29.221645,0.038182,1033.000000,0.036018,-0.048061,-1238.300153,0.000031,-0.000034,4394.531250,0.000000,1464.843750,-3.532286,6958.007812,-3.060500,5493.164062
ACC,CON,20-May,62.1,2048.000000,1024.000000,0.000000,0.437384,344.576443,1017.000000,-0.028014,0.289146,-0.561642,1042.000000,0.072035,-1223.115257,1033.000000,0.036018,-0.004220,-0.005208,-0.412201,921.000000,0.002357,0.200098,1074.000000,967.000000,-0.228111,-0.000312,15.355071,-3.068573,-0.025847,103.000000,-0.316154,-0.743336,25.511076,0.051027,1033.000000,0.036018,-0.004220,-1223.115257,0.000032,-0.000035,2807.617188,0.000000,1464.843750,-3.318667,6835.937500,-3.162312,5371.093750
ACC,CON,21-May,62.1,2048.000000,1024.000000,0.000000,0.436605,355.711165,1017.000000,-0.028014,0.288416,-0.562575,1042.000000,0.072035,-1258.987993,1032.000000,0.032016,0.040888,-0.005239,-0.404197,923.000000,0.002358,0.196096,1073.000000,967.000000,-0.228111,-0.001251,15.554401,-2.939779,-0.025319,105.000000,-0.308150,-0.719163,30.909301,0.031245,1032.000000,0.032016,0.040888,-1258.987993,0.000031,-0.000033,4394.531250,0.000000,1464.843750,-3.605287,7080.078125,-3.155322,5615.234375
ACC,CON,22-May,62.1,2048.000000,1024.000000,0.000000,0.431417,349.102936,1018.000000,-0.024012,0.313048,-0.568492,1042.000000,0.072035,-1231.778432,1032.000000,0.032016,0.058526,-0.005326,-0.412201,921.000000,0.003216,0.196096,1073.000000,967.000000,-0.228111,-0.000223,14.603962,-3.068485,-0.025825,103.000000,-0.316154,-0.733968,30.093222,0.035376,1033.000000,0.036018,-0.038611,-1228.539481,0.000031,-0.000034,4394.531250,0.000000,1464.843750,-3.561160,6958.007812,-3.078464,5493.164062
ACC,CON,23-May,62.1,2048.000000,1024.000000,0.000000,0.438139,358.482119,1018.000000,-0.024012,0.313660,-0.561801,1042.000000,0.072035,-1244.280863,1032.000000,0.032016,0.063619,-0.005584,-0.404197,923.000000,0.002942,0.196096,1073.000000,968.000000,-0.224109,-0.000776,15.152832,-3.026898,-0.025339,103.000000,-0.312152,-0.727849,29.155683,0.038551,1033.000000,0.036018,-0.034849,-1237.258986,0.000030,-0.000034,4394.531250,0.000000,1464.843750,-3.665683,6958.007812,-3.050959,5493.164062
ACC,CON,24-May,62.1,2048.000000,1024.000000,0.000000,0.442816,364.673558,1018.000000,-0.024012,0.317184,-0.556885,1043.000000,0.076037,-1173.072149,1033.000000,0.036018,0.003910,-0.005530,-0.404197,923.000000,0.003991,0.200098,1074.000000,969.000000,-0.220107,-0.000107,14.839497,-3.068358,-0.025583,103.000000,-0.308150,-0.718901,27.653954,0.044567,1033.000000,0.036018,0.003910,-1173.072149,0.000031,-0.000035,2807.617188,0.000000,1464.843750,-3.547872,6713.867188,-3.048404,5249.023438
ACC,CON,25-May,62.1,2048.000000,1024.000000,0.000000,0.442538,371.929385,1017.000000,-0.028014,0.285394,-0.556333,1042.000000,0.072035,-1187.358754,1033.000000,0.036018,-0.013488,-0.005339,-0.396193,925.000000,0.004312,0.196096,1073.000000,970.000000,-0.216106,-0.000883,15.191512,-3.050725,-0.025778,104.000000,-0.300147,-0.739597,24.970499,0.061167,1033.000000,0.036018,-0.013488,-1187.358754,0.000030,-0.000034,2929.687500,0.000000,1586.914062,-3.027257,6835.937500,-3.039316,5249.023438
ACC,CON,26-May,62.1,2048.000000,1024.000000,0.000000,0.442343,379.542282,1018.000000,-0.024012,0.307748,-0.556377,1042.000000,0.072035,-1186.902301,1033.000000,0.036018,-0.007598,-0.005118,-0.392191,926.000000,0.004600,0.196096,1073.000000,971.000000,-0.212104,-0.000731,15.907406,-3.040043,-0.026027,104.000000,-0.296145,-0.737760,26.199121,0.054321,1033.000000,0.036018,-0.007598,-1186.902301,0.000030,-0.000034,2929.687500,0.000000,1586.914062,-3.140477,6958.007812,-3.114136,5371.093750
ACC,CON,27-May,62.1,2048.000000,1024.000000,0.000000,0.437855,375.162438,1018.000000,-0.024012,0.309094,-0.560726,1043.000000,0.076037,-1159.021121,1033.000000,0.036018,-0.005536,-0.005292,-0.388190,927.000000,0.005043,0.192094,1072.000000,972.000000,-0.208102,-0.000003,15.963927,-3.108504,-0.027035,104.000000,-0.292143,-0.725989,28.467351,0.049171,1033.000000,0.036018,-0.005536,-1159.021121,0.000030,-0.000034,2929.687500,0.000000,1586.914062,-3.214951,6835.937500,-3.012461,5249.023438
ACC,CON,28-May,62.1,2048.000000,1024.000000,0.000000,0.441900,377.492401,1018.000000,-0.024012,0.312629,-0.556681,1043.000000,0.076037,-1162.939504,1033.000000,0.036018,-0.014057,-0.005175,-0.388190,927.000000,0.004484,0.192094,1072.000000,971.000000,-0.212104,-0.001171,15.843813,-2.992072,-0.026215,104.000000,-0.296145,-0.719980,28.519873,0.047953,1033.000000,0.036018,-0.014057,-1162.939504,0.000030,-0.000034,2929.687500,0.000000,1586.914062,-3.213578,6835.937500,-3.018914,5249.023438
ACC,CON,29-May,62.1,2048.000000,1024.000000,0.000000,0.440294,375.161325,1017.000000,-0.028014,0.282579,-0.559592,1042.000000,0.072035,-1201.333661,1032.000000,0.032016,0.060659,-0.005523,-0.384188,928.000000,0.004629,0.188092,1071.000000,971.000000,-0.212104,-0.001055,15.997298,-2.977636,-0.026295,105.000000,-0.292143,-0.739825,27.421387,0.054419,1033.000000,0.036018,-0.034481,-1192.688858,0.000030,-0.000033,3051.757812,0.000000,1586.914062,-3.291591,6958.007812,-3.040929,5371.093750
ACC,CON,30-May,62.1,2048.000000,1024.000000,0.000000,0.441308,376.713444,1018.000000,-0.024012,0.311941,-0.558556,1042.000000,0.072035,-1214.175855,1032.000000,0.032016,0.060247,-0.005001,-0.388190,927.000000,0.004188,0.188092,1071.000000,971.000000,-0.212104,-0.001044,16.101701,-3.015005,-0.026774,104.000000,-0.296145,-0.736170,27.648256,0.053001,1033.000000,0.036018,-0.035976,-1203.736323,0.000030,-0.000033,2929.687500,0.000000,1586.914062,-3.261421,7080.078125,-3.194562,5493.164062
ACC,CON,31-May,62.1,2048.000000,1024.000000,0.000000,0.439412,385.567228,1018.000000,-0.024012,0.307104,-0.559945,1041.000000,0.068033,-1257.451637,1032.000000,0.032016,0.023820,-0.005413,-0.372182,931.000000,0.005404,0.184090,1070.000000,972.000000,-0.208102,-0.001412,16.823711,-2.866266,-0.026587,106.000000,-0.284139,-0.745085,27.906231,0.053592,1032.000000,0.032016,0.023820,-1257.451637,0.000029,-0.000032,3051.757812,0.000000,1586.914062,-3.604385,7324.218750,-3.180591,5737.304688
EXPT,CON,31-May,62.1,2048.000000,1024.000000,0.000000,0.439412,385.567228,1018.000000,-0.024012,0.307104,-0.559945,1041.000000,0.068033,-1257.451637,1032.000000,0.032016,0.023820,-0.005413,-0.372182,931.000000,0.005404,0.184090,1070.000000,972.000000,-0.208102,-0.001412,16.823711,-2.866266,-0.026587,106.000000,-0.284139,-0.745085,27.906231,0.053592,1032.000000,0.032016,0.023820,-1257.451637,0.000029,-0.000032,3051.757812,0.000000,1586.914062,-3.604385,7324.218750,-3.180591,5737.304688
EXPT,CON,1-Jun,62.1,2048.000000,1024.000000,0.000000,0.439905,394.232170,1018.000000,-0.024012,0.302306,-0.559209,1042.000000,0.072035,-1157.374160,1032.000000,0.032016,0.059765,-0.005513,-0.368180,932.000000,0.005186,0.188092,1071.000000,973.000000,-0.204100,-0.000807,17.182752,-2.880406,-0.027175,106.000000,-0.280137,-0.735231,28.808976,0.048808,1033.000000,0.036018,-0.031493,-1153.085413,0.000029,-0.000032,3051.757812,0.000000,1586.914062,-3.579107,7080.078125,-3.074067,5493.164062
EXPT,CON,2-Jun,62.1,2048.000000,1024.000000,0.000000,0.441386,400.815787,1018.000000,-0.024012,0.304899,-0.558337,1042.000000,0.072035,-1151.694261,1032.000000,0.032016,0.066460,-0.005550,-0.368180,932.000000,0.004563,0.188092,1071.000000,973.000000,-0.204100,-0.001065,16.396613,-2.854535,-0.026566,106.000000,-0.280137,-0.738289,27.644644,0.054109,1033.000000,0.036018,-0.024090,-1150.902171,0.000029,-0.000033,3051.757812,0.000000,1586.914062,-3.574775,7080.078125,-3.113946,5493.164062
EXPT,CON,3-Jun,62.1,2048.000000,1024.000000,0.000000,0.436408,372.908550,1017.000000,-0.028014,0.280221,-0.562595,1043.000000,0.076037,-1151.713921,1033.000000,0.036018,-0.000357,-0.005622,-0.380186,929.000000,0.006100,0.192094,1072.000000,972.000000,-0.208102,-0.000376,16.194064,-3.011196,-0.027027,105.000000,-0.288141,-0.729232,28.310724,0.050448,1033.000000,0.036018,-0.000357,-1151.713921,0.000030,-0.000034,2929.687500,0.000000,1586.914062,-3.330874,6835.937500,-3.075593,5249.023438
EXPT,CON,4-Jun,62.1,2048.000000,1024.000000,0.000000,0.437569,381.720993,1017.000000,-0.028014,0.279022,-0.561940,1042.000000,0.072035,-1209.274885,1032.000000,0.032016,0.057012,-0.005058,-0.372182,931.000000,0.005875,0.184090,1070.000000,974.000000,-0.200098,-0.000846,17.138283,-3.034149,-0.027576,106.000000,-0.276135,-0.741634,28.669388,0.056258,1033.000000,0.036018,-0.038462,-1204.062011,0.000029,-0.000033,3051.757812,0.000000,1586.914062,-3.701960,7080.078125,-3.029490,5493.164062
EXPT,CON,5-Jun,62.1,2048.000000,1024.000000,0.000000,0.441011,371.240800,1017.000000,-0.028014,0.290299,-0.558484,1042.000000,0.072035,-1191.581100,1032.000000,0.032016,0.072585,-0.005137,-0.376184,930.000000,0.004866,0.192094,1072.000000,973.000000,-0.204100,-0.001190,17.426775,-3.048346,-0.027456,106.000000,-0.280137,-0.740486,26.365996,0.056299,1033.000000,0.036018,-0.021394,-1191.375444,0.000030,-0.000034,3051.757812,0.000000,1586.914062,-3.410187,6835.937500,-3.085571,5249.023438
EXPT,CON,6-Jun,62.1,2048.000000,1024.000000,0.000000,0.440517,370.965717,1017.000000,-0.028014,0.283866,-0.559377,1043.000000,0.076037,-1152.348353,1033.000000,0.036018,0.005567,-0.005484,-0.376184,930.000000,0.004991,0.196096,1073.000000,973.000000,-0.204100,-0.000273,16.882460,-3.025903,-0.027291,105.000000,-0.284139,-0.728056,28.989828,0.044272,1033.000000,0.036018,0.005567,-1152.348353,0.000030,-0.000034,2929.687500,0.000000,1586.914062,-3.311762,6713.867188,-3.009692,5126.953125
EXPT,CON,7-Jun,62.1,2048.000000,1024.000000,0.000000,0.438792,391.162790,1018.000000,-0.024012,0.303969,-0.561161,1042.000000,0.072035,-1144.916932,1033.000000,0.036018,-0.025988,-0.005377,-0.360176,934.000000,0.004949,0.188092,1071.000000,975.000000,-0.196096,-0.000199,17.298328,-2.888256,-0.027502,106.000000,-0.272133,-0.740303,28.074600,0.051773,1033.000000,0.036018,-0.025988,-1144.916932,0.000028,-0.000033,3051.757812,0.000000,1708.984375,-3.020330,7080.078125,-3.178288,5371.093750
EXPT,CON,8-Jun,62.1,2048.000000,1024.000000,0.000000,0.434253,394.132774,1018.000000,-0.024012,0.295864,-0.565332,1041.000000,0.068033,-1215.411849,1032.000000,0.032016,0.030480,-0.005770,-0.348170,937.000000,0.004894,0.180088,1069.000000,976.000000,-0.192094,-0.000174,17.817107,-2.766989,-0.027430,107.000000,-0.264129,-0.755798,30.357563,0.048032,1032.000000,0.032016,0.030480,-1215.411849,0.000028,-0.000031,3173.828125,0.000000,1708.984375,-3.308922,7324.218750,-3.020090,5615.234375
ACC,T1,9-Jun,62.2,2048.000000,1024.000000,0.000000,0.402071,291.917948,1018.000000,-0.024012,0.297107,-0.597025,1041.000000,0.068033,-1331.281586,1032.000000,0.032016,0.023610,-0.005492,-0.452221,911.000000,0.001525,0.196096,1073.000000,962.000000,-0.248121,-0.000466,14.969044,-3.792662,-0.029119,100.000000,-0.348170,-0.775193,38.421087,0.012135,1032.000000,0.032016,0.023610,-1331.281586,0.000029,-0.000032,4394.531250,0.000000,1464.843750,-3.328812,7324.218750,-3.128728,5859.375000
ACC,T1,11-Jun,62.2,2048.000000,1024.000000,0.000000,0.400415,274.399327,1016.000000,-0.032016,0.269805,-0.598227,1042.000000,0.072035,-1281.768502,1033.000000,0.036018,-0.053146,-0.005244,-0.480234,904.000000,0.003080,0.196096,1073.000000,959.000000,-0.260127,-0.000773,15.489332,-4.273912,-0.030588,98.000000,-0.368180,-0.764107,34.453473,0.024490,1032.000000,0.032016,0.046535,-1264.418843,0.000030,-0.000034,4150.390625,0.000000,1342.773438,-3.782734,6958.007812,-3.197649,5615.234375
ACC,T1,12-Jun,62.2,2048.000000,1024.000000,0.000000,0.386606,264.463480,1016.000000,-0.032016,0.258518,-0.613143,1042.000000,0.072035,-1263.514386,1033.000000,0.036018,-0.015537,-0.005319,-0.468229,907.000000,0.005437,0.188092,1071.000000,962.000000,-0.248121,-0.000152,15.321518,-4.214335,-0.030628,99.000000,-0.352172,-0.801690,32.910421,0.038084,1033.000000,0.036018,-0.015537,-1263.514386,0.000029,-0.000034,4272.460938,0.000000,1464.843750,-3.246340,6958.007812,-3.107108,5493.164062
ACC,T1,15-Jun,62.2,2048.000000,1024.000000,0.000000,0.395181,314.418572,1018.000000,-0.024012,0.282781,-0.604395,1040.000000,0.064031,-1351.987469,1032.000000,0.032016,-0.007283,-0.005466,-0.420205,919.000000,0.008993,0.168082,1066.000000,968.000000,-0.224109,-0.000700,16.468158,-3.780633,-0.030344,101.000000,-0.320156,-0.825632,32.483081,0.059404,1032.000000,0.032016,-0.007283,-1351.987469,0.000026,-0.000030,4760.742188,0.000000,1586.914062,-3.687185,7690.429688,-3.115925,6103.515625
